id,name,pagerank,repo_url,computed
133635,mistune,2.670089286410477,https://github.com/lepture/mistune,False
387617,django-appconf,2.667054239939898,,False
15413,argh,2.659603014235667,https://github.com/neithere/argh,False
700780,pycodestyle,2.659568688153577,https://github.com/PyCQA/pep8,False
703469,pycryptodomex,2.654101454778985,,False
388255,oslo.utils,2.651110954618018,,False
14981,sendgrid,2.637409903336083,https://github.com/sendgrid/sendgrid-python,False
1643327,dagster,2.6131290147546675,https://github.com/dagster-io/dagster,False
17672,base58,2.59537869282298,https://github.com/keis/base58,False
15233,setproctitle,2.593126366104688,https://github.com/dvarrazzo/py-setproctitle,False
516680,path.py,2.5845687505204644,https://github.com/jaraco/path,False
975933,kubernetes,2.583318580372946,https://github.com/kubernetes-client/python,False
26275,CherryPy,2.570385096377868,https://github.com/cherrypy/cherrypy,False
37988,defusedxml,2.56644451818327,https://github.com/tiran/defusedxml,False
568471,azure-mgmt-nspkg,2.565503518841149,https://github.com/Azure/azure-sdk-for-python,False
106997,joblib,2.559753716844898,,False
11861,retrying,2.559337934236012,https://github.com/rholder/retrying,False
22457,bitstring,2.555248894302416,https://github.com/scott-griffiths/bitstring,False
885039,cs.py3,2.5454732527471107,https://bitbucket.org/cameron_simpson/css,False
80521,Fabric,2.5404469332517694,https://github.com/fabric/fabric,False
46570,wget,2.518886726496203,https://bitbucket.org/techtonik/python-wget,False
17768,bcrypt,2.4894285937410148,https://github.com/pyca/bcrypt,False
27532,thrift,2.4782948764024693,,False
121642,Logbook,2.4679577066886007,,False
162872,pyodbc,2.467342848551925,https://github.com/mkleehammer/pyodbc,False
1107097,django-js-asset,2.4512134593656807,https://github.com/matthiask/django-js-asset,False
121604,lockfile,2.4502192592474503,,False
614144,graphql-core,2.4470957787882077,https://github.com/graphql-python/graphql-core-next,False
1150287,pyspark,2.4451835469342766,https://github.com/apache/spark,False
546669,pyasn1-modules,2.4417338860429965,https://github.com/etingof/pyasn1-modules,False
15339,APScheduler,2.424443574667203,https://github.com/agronholm/apscheduler,False
145781,passlib,2.4197096309522896,https://bitbucket.org/ecollins/passlib,False
108580,jupyter,2.4096993370076234,,False
388278,oslo.i18n,2.408003825434934,,False
17504,awscli,2.397010201242783,,False
28917,Trac,2.3806630961596964,,False
531962,python-jose,2.371739902441732,https://github.com/mpdavis/python-jose,False
106860,jieba,2.362944643758237,https://github.com/fxsjy/jieba,False
90649,fuzzywuzzy,2.359902422057348,https://github.com/seatgeek/fuzzywuzzy,False
956319,google-auth-httplib2,2.353662054576909,https://github.com/GoogleCloudPlatform/google-auth-library-python-httplib2,False
514080,cloudpickle,2.3524464286242117,https://github.com/cloudpipe/cloudpickle,False
886482,cattrs,2.3315603905720077,https://github.com/Tinche/cattrs,False
149401,polib,2.329279941016715,https://bitbucket.org/izi/polib,False
714468,bluepy,2.328767254203558,https://github.com/IanHarvey/bluepy,False
45668,webencodings,2.3212327020251395,https://github.com/SimonSapin/python-webencodings,False
593731,python-daemon,2.31959760446971,,False
145808,Paste,2.3195683713161195,,False
464608,requests-cache,2.311322563369322,https://github.com/reclosedev/requests-cache,False
27828,tinydb,2.300508490637884,https://github.com/msiemens/tinydb,False
15296,appier,2.2933959022164343,,False
17788,Beaker,2.287756358105071,,False
31595,cookiecutter,2.2815088866910007,https://github.com/cookiecutter/cookiecutter,False
565268,zc.buildout,2.253400532141424,,False
1666761,starlette,2.2499168667010965,https://github.com/encode/starlette,False
806251,python-utils,2.2469323374570096,https://github.com/WoLpH/python-utils,False
894635,tenacity,2.245591933605241,https://github.com/jd/tenacity,False
2088579,aws-cdk.cx-api,2.2397388237952005,https://github.com/aws/aws-cdk,False
11573,reportlab,2.2338022638599555,,False
2220173,jupyter-client,2.2290340276256178,https://github.com/jupyter/jupyter_client,False
22416,bitarray,2.220849908818491,https://github.com/ilanschnell/bitarray,False
765758,confluent-kafka,2.2176135284214977,https://github.com/confluentinc/confluent-kafka-python,False
146881,pep8,2.214847280959847,,False
31521,construct,2.2024949956903583,,False
18407,snowballstemmer,2.19649305541797,https://github.com/snowballstem/snowball,False
35403,cytoolz,2.195928795090811,https://github.com/pytoolz/cytoolz,False
535926,Keras,2.191057322081178,https://github.com/keras-team/keras,False
2088538,aws-cdk.aws-iam,2.188469895006393,https://github.com/aws/aws-cdk,False
12726,aioredis,2.180870115213406,https://github.com/aio-libs/aioredis,False
781280,requests-futures,2.1648638376253486,https://github.com/ross/requests-futures,False
10409,raven,2.159439376745831,https://github.com/getsentry/raven-python,False
15738,autobahn,2.156902446678233,,False
1920209,sanic,2.154750214098021,https://github.com/huge-success/sanic,False
51895,xlwt,2.1308849551446,,False
